,instance_date,actual_worth,row_status_code,property_type_en,property_sub_type_en,area_name_en,actual_area,worth_per_sqft
22584,05/21/2024,130863.21228905108,Completed,Unit,Flat,Marsa Dubai,85.71,1526.8138173964658
22590,04/15/2024,186227.45361536578,Completed,Unit,Flat,Madinat Dubai Almelaheyah,129.22,1441.1658691794287
22591,04/15/2024,161863.45358566774,Completed,Unit,Flat,Marsa Dubai,129.54,1249.5248848669735
22593,07/25/2024,61623.4436368226,Completed,Unit,Flat,Al Hebiah First,145.49,423.5579327570458
22594,11/25/2024,39768.99152863262,Completed,Unit,Flat,Al Barshaa South Third,68.71,578.7948119434235
22595,11/26/2024,398006.97235854453,Completed,Unit,Flat,Palm Jumeirah,210.52,1890.5898363981785
22596,11/26/2024,149550.37976375208,Completed,Unit,Flat,Hadaeq Sheikh Mohammed Bin Rashid,91.99,1625.7243152924457
22598,12/20/2024,163006.56772267967,Completed,Unit,Flat,Al Kheeran,258.67,630.171909083696
22599,12/20/2024,225543.88554373407,Completed,Unit,Flat,Muhaisanah First,163.57,1378.8829586338209
22600,12/24/2024,168839.36995597262,Completed,Unit,Flat,Marsa Dubai,108.95,1549.6959151534888
22601,12/24/2024,178687.434014656,Completed,Unit,Flat,Al Khairan First,102.28,1747.0417873939773
22607,01/16/2025,45496.94926831441,Completed,Unit,Flat,Al Qusais Industrial Fourth,91.11,499.36285005284174
22608,01/29/2025,296980.45126179565,Completed,Building,Villa,Jabal Ali First,222.6,1334.143985902047
22609,01/29/2025,296980.45126179565,Completed,Building,Villa,Jabal Ali First,231.11,1285.0177459296249
22612,02/20/2025,460297.88252938254,Completed,Unit,Office,Burj Khalifa,258.4,1781.338554680273
22616,06/26/2023,176273.64521230393,Completed,Unit,Flat,Business Bay,127.08,1387.107689741139
22619,07/17/2023,48381.463222683364,Completed,Unit,Flat,Al Barsha South Fourth,69.44,696.7376616169839
22620,07/18/2023,52907.129015732535,Completed,Unit,Office,Business Bay,88.68,596.6072284137633
22621,07/25/2023,155132.84084075165,Completed,Building,Villa,Hadaeq Sheikh Mohammed Bin Rashid,197.44,785.7214386180696
22622,07/25/2023,50902.02243687309,Completed,Unit,Office,Al Thanyah Fifth,96.11,529.6225412222775
22623,08/14/2023,81028.00080184721,Completed,Unit,Flat,Al Thanyah Fifth,110.28,734.7479216707219
22625,10/20/2023,73687.39169494169,Completed,Unit,Office,Business Bay,104.11,707.7839947645922
22628,11/14/2023,213063.1476958029,Completed,Unit,Hotel Rooms,Palm Jumeirah,116.06,1835.8017206255636
22629,02/28/2024,178618.60359791818,Completed,Unit,Flat,Palm Jumeirah,119.7,1492.2189105924658
22632,03/17/2024,148490.22563089782,Completed,Building,Villa,Wadi Al Safa 5,278.27,533.6192389797601
22633,03/22/2024,35740.45690442427,Completed,Unit,Flat,Al Thanyah Fifth,40.88,874.2773215367971
22634,04/24/2024,155172.28578428825,Completed,Building,Villa,Wadi Al Safa 7,186.3,832.9161877846926
22635,05/14/2024,149232.67675905235,Completed,Unit,Flat,Marsa Dubai,119.48,1249.0180512140303
22637,07/16/2024,45686.547528008974,Completed,Unit,Flat,Nadd Hessa,86.68,527.0713835718617
22638,07/16/2024,176165.57031383412,Completed,Unit,Flat,Al Thanyah Third,193.1,912.3022802373596
22639,07/22/2024,71901.53613138416,Completed,Unit,Flat,Al Hebiah Fifth,113.24,634.9482173382564
22640,08/20/2024,137629.73368278035,Completed,Unit,Flat,Al Goze Fourth,329.66,417.4899401892263
22642,02/22/2024,258801.69872818125,Completed,Unit,Flat,Palm Jumeirah,230.4,1123.2712618410644
22643,07/29/2024,157663.80847730697,Completed,Unit,Flat,Marsa Dubai,102.73,1534.7396912032218
22644,12/15/2024,164849.08938369132,Completed,Unit,Flat,Business Bay,127.08,1297.2071874700293
22647,01/20/2025,79628.70390306559,Completed,Unit,Office,Al Thanyah First,132.11,602.7454689506137
22648,01/20/2025,119420.83911826505,Completed,Unit,Office,Al Thanyah First,198.91,600.3762461327487
22649,01/20/2025,64036.12841434713,Completed,Unit,Office,Al Thanyah First,105.44,607.322917435007
22650,01/20/2025,72835.91607332448,Completed,Unit,Office,Al Qusais Industrial Fourth,103.47,703.9326961759397
22651,02/19/2025,228981.45431326985,Completed,Unit,Flat,Marsa Dubai,178.52,1282.665551833239
22652,02/21/2025,91871.00208628768,Completed,Unit,Flat,Marsa Dubai,70.53,1302.5804917948062
22653,02/21/2025,48275.423382755835,Completed,Unit,Flat,Al Hebiah Fourth,76.7,629.4057807399718
22654,06/26/2023,162974.74849468033,Completed,Unit,Flat,Marsa Dubai,148.33,1098.7308602081866
22655,07/25/2023,96978.27736489246,Completed,Unit,Office,Business Bay,141.9,683.4269017962823
22660,09/13/2023,63394.839222208204,Completed,Unit,Flat,Al Safouh First,86.08,736.4642102951697
22661,09/13/2023,100263.97627126194,Completed,Unit,Flat,Al Safouh First,136.55,734.2656629166015
22662,09/14/2023,240433.73994906785,Completed,Unit,Flat,Al Wasl,161.89,1485.1673355307175
22663,09/18/2023,68348.1947300819,Completed,Unit,Flat,Al Hebiah Fourth,143.38,476.69266794589134
22664,10/25/2023,99400.52417049649,Completed,Unit,Flat,Al Khairan First,66.91,1485.585475571611
22666,11/20/2023,35000.85233389512,Completed,Unit,Flat,Nadd Hessa,80.27,436.03902247284316
22667,11/20/2023,36422.83185709301,Completed,Unit,Flat,Nadd Hessa,85.87,424.16247650044266
22668,12/22/2023,159626.9925532152,Entered,Building,Villa,Al Thanayah Fourth,207.08,770.8469796852193
22672,04/23/2024,212188.268529724,Completed,Building,Villa,Wadi Al Safa 6,369.31,574.5532710452574
22675,09/24/2024,168752.33389512135,Completed,Unit,Office,Business Bay,151.36,1114.907068545992
22676,09/25/2024,95617.53075603799,Completed,Unit,Flat,Marsa Dubai,68.38,1398.3259835630008
22677,09/25/2024,31188.36727572408,Completed,Unit,Flat,Dubai Investment Park Second,77.07,404.6758437229023
22678,09/26/2024,155914.73691244275,Completed,Building,Villa,Wadi Al Safa 7,176.25,884.622620779817
22679,09/26/2024,628649.9075648346,Completed,Unit,Flat,Burj Khalifa,431.31,1457.5361284571063
22682,11/28/2024,38481.236032638146,Completed,Unit,Flat,Nadd Hessa,85.87,448.133644260372
22684,12/20/2024,74245.11281544891,Completed,Unit,Flat,Al Barsha South Fourth,63.19,1174.950353148424
22685,01/25/2025,371225.5640772446,Completed,Building,Villa,Hadaeq Sheikh Mohammed Bin Rashid,194.16,1911.956963727053
22686,01/31/2025,94343.23070183906,Completed,Unit,Flat,Al Barsha South Fourth,100.13,942.2074373498358
22687,02/20/2025,306925.6375799063,Completed,Unit,Office,Burj Khalifa,174.77,1756.1688938599664
22688,01/17/2024,49376.466526590884,Completed,Unit,Flat,Al Hebiah First,98.01,503.7900880174562
22689,01/22/2024,747584.519893978,Completed,Unit,Flat,Marsa Dubai,714.45,1046.3776609895415
22690,05/15/2024,79751.92777435425,Completed,Unit,Office,Al Thanyah Fifth,101.41,786.4306061961764
22693,08/15/2024,117880.57005397622,Completed,Unit,Flat,Al Safouh First,135.8,868.0454348599131
22695,12/16/2024,197836.37416567054,Completed,Building,Villa,Al Thanayah Fourth,351.74,562.4506003459104
22696,01/21/2025,29050.626257526597,Completed,Unit,Office,Al Thanyah Fifth,36.51,795.6895715564667
22697,01/23/2025,151866.2667329923,Completed,Unit,Flat,Palm Jumeirah,121.2,1253.0220027474613
22700,08/29/2023,152202.48127167032,Completed,Unit,Hotel Apartment,Burj Khalifa,98.74,1541.4470454898756
22701,10/20/2023,74340.24085114597,Completed,Unit,Office,Business Bay,105.04,707.7326813703919
22702,10/25/2023,33340.07379964214,Completed,Unit,Flat,Nadd Hessa,65.62,508.0779305035376
22706,12/13/2023,142894.79690249392,Completed,Building,Villa,Al Yelayiss 1,281.91,506.8809084548044
22707,12/13/2023,138456.43445270217,Completed,Building,Villa,Al Yelayiss 1,213.44,648.6901914013408
22708,12/13/2023,159704.6625930848,Completed,Building,Villa,Al Yelayiss 1,308.89,517.0276234034278
22709,12/13/2023,126402.24071750476,Completed,Unit,Flat,Business Bay,113.67,1112.0105631873384
22710,12/13/2023,126737.25768251305,Completed,Unit,Flat,Business Bay,113.76,1114.0757531866477
22714,03/20/2024,138901.94744930914,Completed,Unit,Flat,Marsa Dubai,114.02,1218.2244119392137
22716,07/22/2024,789429.2726206298,Completed,Unit,Flat,Jumeirah Second,422.22,1869.7107494212253
22718,08/20/2024,154116.34209178181,Completed,Unit,Flat,Burj Khalifa,93.37,1650.5980731689174
22719,01/15/2024,256759.19859825232,Completed,Unit,Flat,Marsa Dubai,185.88,1381.3169711547898
22724,05/13/2024,408348.12048496905,Completed,Unit,Flat,Marsa Dubai,235.04,1737.3558563860154
22725,05/13/2024,130727.29176101983,Completed,Unit,Office,Al Thanyah Fifth,157.14,831.9160733169139
22726,05/24/2024,129265.54581294688,Completed,Unit,Office,Burj Khalifa,125.52,1029.8402311420243
22728,08/29/2024,40788.104448024715,Completed,Unit,Flat,Jabal Ali First,47.8,853.3076244356636
22729,12/27/2024,84167.6855570982,Completed,Unit,Flat,Al Thanyah Fifth,108.55,775.3817186282654
22730,01/28/2025,301071.6918233857,Completed,Unit,Flat,Marsa Dubai,165.99,1813.7941552104687
22731,01/29/2025,29506.091811506507,Completed,Unit,Flat,Al Hebiah Third,29.83,989.1415290481565
22732,01/29/2025,183055.78777776952,Completed,Unit,Flat,Burj Khalifa,129.45,1414.1041929530286
22733,01/30/2025,152437.51160079887,Completed,Building,Villa,Al Yelayiss 2,303.82,501.73626357974746
22734,01/31/2025,155035.4809969634,Completed,Unit,Flat,Palm Jumeirah,119.68,1295.4167864051085
22735,03/20/2024,636882.8902137518,Completed,Unit,Flat,Burj Khalifa,403.66,1577.7706243218347
22738,05/28/2024,208314.564663781,Completed,Unit,Flat,Marsa Dubai,147.53,1412.0149438336678
22740,08/15/2024,170321.82435091212,Completed,Unit,Flat,Al Thanyah Third,188.57,903.228638441492
22746,08/22/2023,166007.98877413894,Completed,Unit,Flat,Burj Khalifa,204.11,813.3260926664001
22748,10/30/2023,139784.55256182762,Completed,Unit,Flat,Al Thanyah Fifth,201.3,694.4091036355072
22750,11/27/2023,59193.43450467373,Completed,Unit,Flat,Al Hebiah Fourth,137.3,431.1247961010468
22751,11/27/2023,32822.644759408715,Completed,Unit,Flat,Nadd Hessa,78.67,417.2193308682943
22752,11/27/2023,64286.61806086615,Completed,Unit,Flat,Al Hebiah Fourth,149.93,428.77754992907455
22754,12/19/2023,215892.04018145506,Completed,Unit,Flat,Business Bay,191.12,1129.615111874503
22755,02/16/2024,175097.70137130725,Completed,Building,Villa,Al Barsha South Fourth,216.71,807.9816407701871
22757,05/28/2024,160369.44368136968,Completed,Building,Villa,Al Yelayiss 2,202.5,791.9478700314552
22758,08/19/2024,163228.56654960688,Completed,Building,Villa,Wadi Al Safa 6,264.61,616.8646935097195
22759,08/20/2024,91553.88339062582,Completed,Unit,Flat,Marsa Dubai,71.93,1272.8191768472934
22762,06/20/2024,164966.7567507369,Completed,Building,Villa,Wadi Al Safa 6,258.26,638.7623199517421
22763,07/22/2024,256009.57836200434,Completed,Unit,Office,Business Bay,239.35,1069.603419101752
22764,07/22/2024,155914.73691244275,Completed,Building,Villa,Wadi Al Safa 7,186.3,836.9014327023228
22765,07/23/2024,176604.32849007714,Completed,Unit,Flat,Marsa Dubai,132.38,1334.071071839229
22766,08/20/2024,277853.5737885054,Completed,Unit,Flat,Al Safouh First,257.54,1078.8754127067848
22767,08/28/2024,173296.9544654723,Completed,Unit,Flat,Business Bay,123.72,1400.7189982660227
22768,01/16/2025,45745.39865913326,Completed,Unit,Flat,Al Qusais Industrial Fourth,91.52,499.84045737689314
22769,01/16/2025,74245.11281544891,Completed,Unit,Flat,Al Barshaa South Second,67.51,1099.764669166774
22770,01/28/2025,304404.96254334063,Completed,Building,Villa,Jabal Ali First,228.2,1333.9393625913262
22772,01/31/2024,43598.5759787362,Completed,Unit,Flat,Al Barsha South Fourth,90.07,484.0521369905207
22773,02/27/2024,529913.0374418104,Completed,Building,Villa,World Islands,310.02,1709.286618417555
22774,03/20/2024,110955.1566943106,Completed,Building,Villa,Saih Shuaib 2,200.7,552.8408405296991
22776,05/21/2024,23911.712908997764,Completed,Unit,Flat,Al Warsan First,36.06,663.1090656960001
22777,06/25/2024,166392.59701980118,Completed,Building,Villa,Al Thanayah Fourth,255.04,652.4176482896847
22779,07/29/2024,127519.88506856537,Completed,Building,Villa,Al Thanayah Fourth,203.72,625.9566319878528
22780,07/29/2024,19561.947894779827,Completed,Unit,Flat,Al Warsan First,45.0,434.7099532173295
22785,02/19/2025,32746.34454187053,Completed,Unit,Flat,Nad Al Shiba,42.19,776.1636535167228
22786,02/19/2025,178064.63853766827,Completed,Unit,Flat,Marsa Dubai,116.69,1525.9631376953319
22791,08/23/2023,57952.53361447483,Completed,Unit,Flat,Al Thanyah Fifth,98.0,591.3523838211718
22792,08/23/2023,283067.22301004536,Completed,Unit,Flat,Marsa Dubai,149.07,1898.887925203229
22795,09/28/2023,91448.73968920996,Completed,Unit,Flat,Marsa Dubai,80.29,1138.980442012828
22796,10/17/2023,134919.7276689262,Completed,Unit,Flat,Marsa Dubai,132.15,1020.9589683611517
22797,11/16/2023,337587.2439471672,Completed,Unit,Flat,Burj Khalifa,241.45,1398.1662619472652
22798,11/28/2023,177670.53211472355,Completed,Unit,Flat,Marsa Dubai,174.87,1016.0149374662524
22800,12/14/2023,148458.8266302371,Completed,Unit,Flat,Al Thanyah Third,134.71,1102.062405391115
22801,12/14/2023,59147.666847329776,Completed,Unit,Office,Marsa Dubai,65.44,903.8457647819342
22803,03/20/2024,153315.1474879166,Completed,Building,Villa,Hadaeq Sheikh Mohammed Bin Rashid,194.9,786.6349281062935
22804,03/28/2024,165922.76355158922,Completed,Unit,Flat,Business Bay,123.63,1342.091430490894
22805,04/16/2024,194398.65170875128,Completed,Building,Villa,Al Yufrah 1,174.0,1117.2336305100648
22808,07/13/2024,94034.9991461812,Completed,Unit,Flat,Al Warsan First,252.29,372.7258280002426
22809,08/20/2024,143776.73009674138,Completed,Unit,Flat,Al Goze Fourth,345.27,416.4182526623842
22810,08/22/2024,148414.6062410442,Completed,Unit,Office,Business Bay,156.31,949.4888762142167
22811,05/28/2024,163261.8417242685,Completed,Unit,Flat,Marsa Dubai,129.44,1261.2935856324823
22812,07/31/2024,154163.1543778631,Completed,Unit,Office,Business Bay,162.64,947.8796998147019
22815,01/20/2025,49965.29857672119,Completed,Unit,Flat,Al Qusais Industrial Fourth,101.38,492.85163322865645
22816,01/20/2025,45739.70480143145,Completed,Unit,Flat,Al Qusais Industrial Fourth,91.5,499.88748416864973
22817,01/22/2025,27982.96223151111,Completed,Unit,Flat,Wadi Al Safa 2,68.39,409.1674547669412
22818,01/22/2025,296980.45126179565,Completed,Building,Villa,Madinat Al Mataar,326.74,908.9197871757227
22819,02/20/2025,356836.10465591104,Completed,Unit,Flat,Marsa Dubai,233.56,1527.81342976499
22820,06/19/2023,334351.2766447149,Completed,Unit,Flat,Marsa Dubai,213.39,1566.8554133029425
22825,07/18/2023,72445.25833587004,Completed,Unit,Flat,Jabal Ali Industrial Second,150.04,482.8396316706881
22826,07/18/2023,41537.912524408086,Completed,Unit,Flat,Jabal Ali Industrial Second,83.14,499.61405490026567
22827,07/19/2023,73696.69980473536,Completed,Unit,Flat,Al Merkadh,49.89,1477.1838004557096
22828,07/20/2023,121172.5003526643,Completed,Unit,Flat,Marsa Dubai,150.22,806.6336063950492
22834,08/21/2023,70618.37343806845,Completed,Unit,Flat,Business Bay,72.28,977.0112539854516
22835,08/23/2023,25889.65023127353,Completed,Unit,Flat,Wadi Al Safa 5,65.84,393.2206900254181
22836,08/23/2023,37812.73377929898,Completed,Unit,Flat,Wadi Al Safa 5,98.47,384.002577224525
22837,08/23/2023,19890.264980807642,Completed,Unit,Flat,Wadi Al Safa 5,47.74,416.63730584012654
22838,08/23/2023,143483.77298814306,Completed,Building,Villa,Al Thanayah Fourth,250.28,573.2930037883293
22839,08/24/2023,178563.258321021,Completed,Unit,Flat,Al Hebiah Sixth,165.85,1076.6551602111608
22840,08/25/2023,57132.43100772892,Completed,Unit,Office,Business Bay,71.49,799.1667507026007
22841,08/29/2023,45550.59581703035,Completed,Unit,Office,Al Thanyah Fifth,111.43,408.78215756107284
22842,08/29/2023,47743.58782083169,Completed,Unit,Office,Al Thanyah Fifth,117.06,407.85569640211594
22844,01/30/2024,170763.75947553254,Completed,Building,Villa,Wadi Al Safa 5,161.0,1060.6444687921276
22848,07/19/2024,164839.67064867954,Completed,Building,Villa,Wadi Al Safa 6,259.06,636.2991996011717
22849,07/22/2024,207250.35823266936,Completed,Unit,Office,Business Bay,151.36,1369.254480924084
22850,08/15/2024,50099.03555598453,Completed,Unit,Flat,Al Hebiah Fifth,93.73,534.5037400617148
22851,08/15/2024,107193.7158936513,Completed,Unit,Flat,Al Safouh First,121.97,878.853126946391
22852,08/15/2024,81410.91997119291,Completed,Unit,Flat,Al Safouh First,90.69,897.6835370073096
22853,08/30/2024,223043.95087943337,Completed,Unit,Flat,Marsa Dubai,184.93,1206.0993396389626
22854,11/25/2024,29580.47279287841,Completed,Unit,Flat,Me'Aisem First,46.36,638.0602414339605
22856,01/13/2025,153602.34020595596,Completed,Unit,Flat,Burj Khalifa,96.99,1583.6925477467364
22857,01/20/2025,105034.72592416605,Completed,Unit,Office,Al Thanyah First,175.77,597.5691296817776
22858,01/20/2025,156189.84549592025,Completed,Unit,Office,Al Thanyah First,256.97,607.8135404752314
22859,01/20/2025,70684.75005382771,Completed,Unit,Flat,Al Yelayiss 2,90.31,782.6901788708637
22860,01/22/2025,166099.84037300746,Completed,Building,Villa,Madinat Al Mataar,332.95,498.8732253281498
22861,01/22/2025,41926.35256034272,Completed,Unit,Office,Business Bay,29.2,1435.833991792559
22863,07/19/2023,66505.93812412297,Completed,Unit,Flat,Al Hebiah First,130.45,509.81938002394
22864,07/19/2023,214893.58373735048,Completed,Unit,Office,Business Bay,158.34,1357.1654903205158
22866,08/24/2023,156007.10228749193,Completed,Unit,Flat,Marsa Dubai,138.98,1122.5147667829324
22867,08/28/2023,170352.3539413018,Completed,Unit,Flat,Marsa Dubai,275.39,618.5858380525865
22869,09/14/2023,73844.66289006526,Completed,Unit,Flat,Al Hebiah Fifth,113.12,652.7993536957678
22874,10/27/2023,202312.11754486262,Completed,Unit,Flat,Marsa Dubai,223.76,904.1478259959896
22875,11/13/2023,56649.17253821768,Completed,Unit,Flat,Me'Aisem First,127.05,445.8809330044682
22876,11/24/2023,215377.7828924411,Completed,Unit,Flat,Palm Jumeirah,199.15,1081.4852266755765
22877,11/29/2023,80523.18897608566,Completed,Unit,Office,Business Bay,99.92,805.8765910336836
22879,02/23/2024,149086.05528291102,Completed,Unit,Flat,Al Khairan First,98.2,1518.1879356711916
22884,01/15/2024,166902.14197150472,Completed,Building,Villa,Al Yelayiss 1,344.18,484.92690444390934
22885,01/17/2024,34197.71473542754,Completed,Unit,Flat,Al Thanyah Fifth,46.0,743.4285812049465
22886,01/23/2024,48543.304946951874,Completed,Unit,Flat,Al Hebiah Third,38.28,1268.1114144971752
22887,02/19/2024,152202.48127167032,Completed,Building,Villa,Al Yelayiss 2,187.92,809.9323183890502
22890,06/26/2024,178526.41047153075,Completed,Unit,Flat,Marsa Dubai,125.51,1422.407859704651
22891,11/29/2024,151906.56846513078,Completed,Unit,Flat,Hadaeq Sheikh Mohammed Bin Rashid,92.22,1647.2193500881672
22892,12/16/2024,285139.5021122735,Completed,Building,Villa,Hadaeq Sheikh Mohammed Bin Rashid,426.26,668.9332851130143
22893,12/30/2024,53300.63776551908,Completed,Unit,Office,Al Barsha South Fourth,96.0,555.214976724157
22894,01/13/2025,44101.54949550446,Completed,Unit,Office,Business Bay,38.69,1139.8694622771895
22895,01/23/2025,159979.9924269985,Completed,Unit,Flat,Business Bay,196.77,813.0304031457971
22896,02/19/2025,133025.12231882336,Completed,Unit,Flat,Al Hebiah Third,186.31,713.998831618396
